Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of synapse organization (GO:1905809)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	ROBO2
GO_Biological_Process_2021	regulation of histone H4-K16 acetylation (GO:2000618)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	AUTS2
GO_Biological_Process_2021	cerebellar granule cell differentiation (GO:0021707)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	GRID2
GO_Biological_Process_2021	endocardial cell differentiation (GO:0060956)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	NRG1
GO_Biological_Process_2021	positive regulation of AMPA receptor activity (GO:2000969)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	RELN
GO_Biological_Process_2021	regulation of synapse structural plasticity (GO:0051823)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	CTNNA2
GO_Biological_Process_2021	regulation of system process (GO:0044057)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	HTR2C
GO_Biological_Process_2021	response to cGMP (GO:0070305)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	PDE3A
GO_Biological_Process_2021	positive regulation of long-term synaptic depression (GO:1900454)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	GRID2
GO_Biological_Process_2021	Roundabout signaling pathway (GO:0035385)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	ROBO1
GO_Biological_Process_2021	SA node cell to atrial cardiac muscle cell signaling (GO:0086018)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	CACNA1G
GO_Biological_Process_2021	serotonin transport (GO:0006837)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	SLC6A4
GO_Biological_Process_2021	serotonin uptake (GO:0051610)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	SLC6A4
GO_Biological_Process_2021	long-chain fatty acid catabolic process (GO:0042758)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	ADTRP
GO_Biological_Process_2021	positive regulation of the force of heart contraction (GO:0098735)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	RYR2
GO_Biological_Process_2021	protein de-ADP-ribosylation (GO:0051725)	1/5	0.07279028186522928	0.2706020402165394	0	0	16.468227424749166	43.14960195040858	MACROD2
GO_Biological_Process_2021	regulation of RNA metabolic process (GO:0051252)	3/65	0.07406217323394	0.2713644113402943	0	0	3.19941348973607	8.327594552568117	NOVA1;NOVA2;PTBP2
GO_Biological_Process_2021	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	3/65	0.07406217323394	0.2713644113402943	0	0	3.19941348973607	8.327594552568117	HTR2C;HTR2A;DRD1
GO_Biological_Process_2021	regulation of long-term synaptic potentiation (GO:1900271)	2/30	0.0741097879019695	0.2713644113402943	0	0	4.715244487056569	12.270045346371148	RELN;CHRNA7
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	2/30	0.0741097879019695	0.2713644113402943	0	0	4.715244487056569	12.270045346371148	GPC5;GPC6
GO_Biological_Process_2021	response to alcohol (GO:0097305)	2/30	0.0741097879019695	0.2713644113402943	0	0	4.715244487056569	12.270045346371148	GRIN2A;GRIN2B
GO_Biological_Process_2021	positive regulation of small GTPase mediated signal transduction (GO:0051057)	2/30	0.0741097879019695	0.2713644113402943	0	0	4.715244487056569	12.270045346371148	RELN;STK19
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	3/66	0.07676608203489829	0.280388114632466	0	0	3.1484688151354816	8.082095446260865	ERBB4;PLCE1;NRG1
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	4/107	0.07751932454994816	0.2824332497942001	0	0	2.5711099448963526	6.574914405605818	RYR2;CAMK2D;NLGN1;CARF
GO_Biological_Process_2021	aminoglycan catabolic process (GO:0006026)	2/31	0.07846140899157186	0.284446944259768	0	0	4.5524184216616534	11.586580372222295	GPC5;GPC6
GO_Biological_Process_2021	regulation of developmental growth (GO:0048638)	2/31	0.07846140899157186	0.284446944259768	0	0	4.5524184216616534	11.586580372222295	NRCAM;PLCB1
GO_Biological_Process_2021	interferon-gamma-mediated signaling pathway (GO:0060333)	3/68	0.08230213603096934	0.2865869829292441	0	0	3.051282051282051	7.6201443044724835	CAMK2D;HLA-F;HLA-DQB2
GO_Biological_Process_2021	aortic valve morphogenesis (GO:0003180)	2/32	0.08289097999720813	0.2865869829292441	0	0	4.400447427293066	10.958121922204981	ROBO2;ROBO1
GO_Biological_Process_2021	ERBB2 signaling pathway (GO:0038128)	2/32	0.08289097999720813	0.2865869829292441	0	0	4.400447427293066	10.958121922204981	ERBB4;NRG1
GO_Biological_Process_2021	cellular response to calcium ion (GO:0071277)	3/69	0.08513302974680617	0.2865869829292441	0	0	3.0048974594429136	7.4026856583787275	CAMK2D;NLGN1;CARF
GO_Biological_Process_2021	negative regulation of anion transport (GO:1903792)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	GRM7
GO_Biological_Process_2021	negative regulation of Arp2/3 complex-mediated actin nucleation (GO:0034316)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	CTNNA2
GO_Biological_Process_2021	protein sulfation (GO:0006477)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	HS3ST5
GO_Biological_Process_2021	negative regulation of cellular extravasation (GO:0002692)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	PLCB1
GO_Biological_Process_2021	regulation of anion channel activity (GO:0010359)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	GRM5
GO_Biological_Process_2021	negative regulation of fibroblast migration (GO:0010764)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	MACIR
GO_Biological_Process_2021	axo-dendritic transport (GO:0008088)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	APBA1
GO_Biological_Process_2021	blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:0002043)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	SEMA5A
GO_Biological_Process_2021	bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	CTNNA3
GO_Biological_Process_2021	regulation of excitatory synapse assembly (GO:1904889)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	VSTM5
GO_Biological_Process_2021	cellular response to magnesium ion (GO:0071286)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	ANK3
GO_Biological_Process_2021	cerebral cortex cell migration (GO:0021795)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	RELN
GO_Biological_Process_2021	regulation of interleukin-1-mediated signaling pathway (GO:2000659)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	VRK2
GO_Biological_Process_2021	neurotransmitter-gated ion channel clustering (GO:0072578)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	NLGN1
GO_Biological_Process_2021	dendrite extension (GO:0097484)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	AUTS2
GO_Biological_Process_2021	diadenosine polyphosphate catabolic process (GO:0015961)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	FHIT
GO_Biological_Process_2021	regulation of nitric oxide mediated signal transduction (GO:0010749)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	NOS1AP
GO_Biological_Process_2021	regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	NOS1AP
GO_Biological_Process_2021	regulation of protein depolymerization (GO:1901879)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	MAP1B
GO_Biological_Process_2021	regulation of resting membrane potential (GO:0060075)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	NALCN
GO_Biological_Process_2021	gamma-aminobutyric acid transport (GO:0015812)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	SLC6A1
GO_Biological_Process_2021	regulation of translational elongation (GO:0006448)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	GRM5
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	RYR2
GO_Biological_Process_2021	positive regulation of gap junction assembly (GO:1903598)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	CNTNAP2
GO_Biological_Process_2021	response to catecholamine (GO:0071869)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	DRD1
GO_Biological_Process_2021	positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	PDE4D
GO_Biological_Process_2021	heparan sulfate proteoglycan biosynthetic process, enzymatic modification (GO:0015015)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	HS3ST5
GO_Biological_Process_2021	retinal cone cell development (GO:0046549)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	RORB
GO_Biological_Process_2021	retinal cone cell differentiation (GO:0042670)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	RORB
GO_Biological_Process_2021	positive regulation of neurotransmitter secretion (GO:0001956)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	NLGN1
GO_Biological_Process_2021	spinal cord motor neuron differentiation (GO:0021522)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	MDGA2
GO_Biological_Process_2021	striated muscle hypertrophy (GO:0014897)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	RYR2
GO_Biological_Process_2021	megakaryocyte development (GO:0035855)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	SH2B3
GO_Biological_Process_2021	transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	PTPRD
GO_Biological_Process_2021	negative regulation of amino acid transport (GO:0051956)	1/6	0.0867018798458083	0.2865869829292441	0	0	13.173913043478262	32.21390230922423	GRM7
GO_Biological_Process_2021	cardiac muscle contraction (GO:0060048)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	RYR2;CAMK2D
GO_Biological_Process_2021	central nervous system neuron differentiation (GO:0021953)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	GRID2;MDGA2
GO_Biological_Process_2021	regulation of lamellipodium assembly (GO:0010591)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	AUTS2;PLCE1
GO_Biological_Process_2021	phosphatidylinositol 3-kinase signaling (GO:0014065)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	HTR2A;NYAP2
GO_Biological_Process_2021	epithelial tube morphogenesis (GO:0060562)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	PKHD1;RYR2
GO_Biological_Process_2021	positive regulation of calcium ion transport into cytosol (GO:0010524)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	AKAP6;DRD1
GO_Biological_Process_2021	response to steroid hormone (GO:0048545)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	CATSPERD;ADTRP
GO_Biological_Process_2021	positive regulation of protein dephosphorylation (GO:0035307)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	CNEP1R1;MAGI2
GO_Biological_Process_2021	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	AKAP6;DRD1
GO_Biological_Process_2021	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	2/34	0.09197085639999728	0.2953987778441817	0	0	4.125	9.843419562812665	RYR2;NRG1
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	6/207	0.0922578836834265	0.2953987778441817	0	0	1.9797949030358413	4.718182948238026	PKHD1;SEMA5A;ERBB4;MAGI2;NRG1;SH2B3
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	4/114	0.09265474314908977	0.2953987778441817	0	0	2.4066339066339064	5.725081555427403	PTPRT;NAV3;MAGI2;ROBO1
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	4/114	0.09265474314908977	0.2953987778441817	0	0	2.4066339066339064	5.725081555427403	EPHA7;RELN;ERBB4;LMTK2
GO_Biological_Process_2021	negative regulation of epithelial cell proliferation (GO:0050680)	3/72	0.09386947397691513	0.2953987778441817	0	0	2.8738105694627434	6.799004840338684	NFIB;PTPRM;ROBO1
GO_Biological_Process_2021	regulation of regulated secretory pathway (GO:1903305)	2/35	0.09661480458347134	0.2953987778441817	0	0	3.9997966239576983	9.34761787724622	RIMS2;RIMS1
GO_Biological_Process_2021	positive regulation of reproductive process (GO:2000243)	2/35	0.09661480458347134	0.2953987778441817	0	0	3.9997966239576983	9.34761787724622	PDE3A;PLCB1
GO_Biological_Process_2021	adenylate cyclase-activating dopamine receptor signaling pathway (GO:0007191)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	DRD1
GO_Biological_Process_2021	purine ribonucleoside metabolic process (GO:0046128)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	NT5C2
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	HLA-F
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	HLA-F
GO_Biological_Process_2021	negative regulation of dendritic spine development (GO:0061000)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	NLGN1
GO_Biological_Process_2021	regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	CACNA1D
GO_Biological_Process_2021	AV node cell to bundle of His cell communication (GO:0086067)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	CACNA1G
GO_Biological_Process_2021	cardiac muscle cell-cardiac muscle cell adhesion (GO:0086042)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	CTNNA3
GO_Biological_Process_2021	negative regulation of p38MAPK cascade (GO:1903753)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	DLG1
GO_Biological_Process_2021	cellular response to caffeine (GO:0071313)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	RYR2
GO_Biological_Process_2021	cellular response to monoamine stimulus (GO:0071868)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	DRD1
GO_Biological_Process_2021	regulation of histone deacetylase activity (GO:1901725)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	CAMK2D
GO_Biological_Process_2021	dense core granule cytoskeletal transport (GO:0099519)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	PPFIA2
GO_Biological_Process_2021	detection of stimulus involved in sensory perception of pain (GO:0062149)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	SCN1A
GO_Biological_Process_2021	regulation of natural killer cell cytokine production (GO:0002727)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	HLA-F
GO_Biological_Process_2021	phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	DRD1
GO_Biological_Process_2021	regulation of potassium ion export across plasma membrane (GO:1903764)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	DLG1
GO_Biological_Process_2021	regulation of relaxation of muscle (GO:1901077)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	CAMK2D
GO_Biological_Process_2021	regulation of striated muscle cell differentiation (GO:0051153)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	NRG1
GO_Biological_Process_2021	glomerular epithelial cell development (GO:0072310)	1/7	0.10040543927022257	0.2953987778441817	0	0	10.977703455964328	25.23267839539217	MAGI2
